100	1.9321907533123033e-8
110	2.53494862448207e-8
120	3.2460061237672294e-8
130	4.073050888532469e-8
140	5.023599092716015e-8
150	6.105008575872985e-8
160	7.32449011270937e-8
170	8.689117189881204e-8
180	1.0205834566999362e-7
190	1.1881465834624941e-7
200	1.3722720135324792e-7
210	1.5736198179230224e-7
220	1.7928397659457586e-7
230	2.0305718152809197e-7
240	2.2874465575725126e-7
250	2.564085625334215e-7
260	2.861102064991014e-7
270	3.179100680112176e-7
280	3.518678348268931e-7
290	3.88042431444294e-7
300	4.2649204634944377e-7
310	4.6727415738536327e-7
320	5.104455554310949e-7
330	5.56062366554001e-7
340	6.041800727783415e-7
350	6.548535315958135e-7
360	7.081369943289726e-7
370	7.6408412344579e-7
380	8.227480089126969e-7
390	8.841811836640232e-7
400	9.484356382575567e-7
410	1.015562834778791e-6
420	1.0856137200501867e-6
430	1.1586387381962712e-6
440	1.234687842610574e-6
450	1.3138105073661075e-6
460	1.396055738107326e-6
470	1.4814720824581081e-6
480	1.5701076399773302e-6
490	1.6620100716908851e-6
500	1.7572266092266137e-6
510	1.8558040635764651e-6
520	1.9577888335082263e-6
530	2.0632269136474437e-6
540	2.1721639022485574e-6
550	2.284645008672831e-6
560	2.4007150605893636e-6
570	2.5204185109142845e-6
580	2.643799444502168e-6
590	2.7709015846026748e-6
600	2.901768299094599e-6
610	3.0364426065086043e-6
620	3.17496718184924e-6
630	3.3173843622260837e-6
640	3.4637361523032584e-6
650	3.6140642295759777e-6
660	3.7684099494821953e-6
670	3.9268143503570125e-6
680	4.089318158236958e-6
690	4.255961791520862e-6
700	4.426785365493673e-6
710	4.6018286967191535e-6
720	4.781131307307077e-6
730	4.964732429060245e-6
740	5.152671007506319e-6
750	5.344985705819173e-6
760	5.541714908634302e-6
770	5.742896725762501e-6
780	5.9485689958057735e-6
790	6.1587692896793874e-6
800	6.373534914043579e-6
810	6.592902914648431e-6
820	6.816910079595078e-6
830	7.0455929425164546e-6
840	7.278987785680413e-6
850	7.517130643018118e-6
860	7.760057303080306e-6
870	8.00780331192401e-6
880	8.260403975932157e-6
890	8.517894364568322e-6
900	8.78030931306892e-6
910	9.047683425074877e-6
920	9.32005107520481e-6
930	9.597446411571684e-6
940	9.87990335824477e-6
950	0.0000101674556176586
960	0.000010460136672970735
970	0.000010757979790369882
980	0.000011061018021335907
990	0.000011369284204853254
1000	0.000011682810969579226
1010	0.000012001630735968435
1020	0.000012325775718354756
1030	0.0000126552779269921
1040	0.000012990169170055127
1050	0.000013330481055601132
1060	0.000013676244993494207
1070	0.000014027492197292743
1080	0.000014384253686101338
1090	0.000014746560286388066
1100	0.000015114442633768109
1110	0.000015487931174754663
1120	0.000015867056168478027
1130	0.00001625184768837365
1140	0.00001664233562384015
1150	0.00001703854968186788
1160	0.000017440519388638966
1170	0.000017848274091099544
1180	0.000018261842958504858
1190	0.00001868125498393796
1200	0.000019106538985802634
1210	0.000019537723609291308
1220	0.00001997483732782843
1230	0.000020417908444490014
1240	0.000020866965093399897
1250	0.000021322035241103374
1260	0.000021783146687918503
1270	0.000022250327069266004
1280	0.00002272360385697791
1290	0.000023203004360585624
1300	0.000023688555728587884
1310	0.000024180284949699082
1320	0.000024678218854078323
1330	0.00002518238411453977
1340	0.000025692807247744616
1350	0.000026209514615375188
1360	0.00002673253242529143
1370	0.000027261886732670342
1380	0.000027797603441128665
1390	0.000028339708303829062
1400	0.00002888822692457045
1410	0.000029443184758862448
1420	0.000030004607114984648
1430	0.00003057251915503075
1440	0.00003114694589593802
1450	0.000031727912210502335
1460	0.00003231544282837929
1470	0.00003290956233707113
1480	0.00003351029518290059
1490	0.00003411766567197118
1500	0.00003473169797111466
1510	0.000035352416108825696
1520	0.0000359798439761841
1530	0.000036614005327764894
1540	0.000037254923782536326
1550	0.0000379026228247461
1560	0.00003855712580479638
1570	0.00003921845594010708
1580	0.00003988663631596846
1590	0.000040561689886382586
1600	0.00004124363947489436
1610	0.00004193250777541195
1620	0.00004262831735301702
1630	0.00004333109064476487
1640	0.00004404084996047474
1650	0.00004475761748351038
1660	0.00004548141527155108
1670	0.000046212265257353474
1680	0.000046950189249503956
1690	0.00004769520893316234
1700	0.00004844734587079641
1710	0.00004920662150290802
1720	0.00004997305714875042
1730	0.00005074667400703741
1740	0.00005152749315664402
1750	0.00005231553555729939
1760	0.000053110822050271304
1770	0.000053913373359043305
1780	0.000054723210089983765
1790	0.000055540352733007625
1800	0.00005636482166223054
1810	0.000057196637136616015
1820	0.0000580358193006148
1830	0.00005888238818479786
1840	0.00005973636370648187
1850	0.00006059776567034824
1860	0.0000614666137690551
1870	0.00006234292758384302
1880	0.00006322672658513385
1890	0.0000641180301331234
1900	0.00006501685747836777
1910	0.00006592322776236338
1920	0.00006683716001812105
1930	0.00006775867317073396
1940	0.0000686877860379396
1950	0.00006962451733067622
1960	0.00007056888565363313
1970	0.00007152090950579573
1980	0.0000724806072809847
1990	0.0000734479972683899
2000	0.00007442309765309877
2010	0.00007540592651661948
2020	0.00007639650183739868
2030	0.0000773948414913345
2040	0.00007840096325228404
2050	0.00007941488479256602
2060	0.00008043662368345861
2070	0.00008146619739569228
2080	0.00008250362329993774
2090	0.00008354891866728955
2100	0.0000846021006697448
2110	0.00008566318638067707
2120	0.00008673219277530632
2130	0.00008780913673116384
2140	0.00008889403502855324
2150	0.00008998690435100671
2160	0.00009108776128573752
2170	0.00009219662232408759
2180	0.00009331350386197186
2190	0.00009443842220031748
2200	0.00009557139354549995
2210	0.0000967124340097747
2220	0.00009786155961170488
2230	0.00009901878627658551
2240	0.00010018412983686327
2250	0.00010135760603255308
2260	0.00010253923051165062
2270	0.00010372901883054156
2280	0.00010492698645440661
2290	0.0001061331487576234
2300	0.00010734752102416477
2310	0.0001085701184479936
2320	0.00010980095613345394
2330	0.00011104004909565928
2340	0.00011228741226087696
2350	0.00011354306046690945
2360	0.00011480700846347254
2370	0.00011607927091257006
2380	0.00011735986238886568
2390	0.00011864879738005122
2400	0.00011994609028721231
2410	0.00012125175542519062
2420	0.00012256580702294306
2430	0.00012388825922389864
2440	0.00012521912608631138
2450	0.00012655842158361096
2460	0.0001279061596047505
2470	0.00012926235395455132
2480	0.0001306270183540447
2490	0.00013200016644081158
2500	0.00013338181176931856
2510	0.00013477196781125188
2520	0.0001361706479558487
2530	0.00013757786551022548
2540	0.00013899363369970354
2550	0.00014041796566813296
2560	0.00014185087447821286
2570	0.00014329237311180973
2580	0.00014474247447027338
2590	0.00014620119137474991
2600	0.00014766853656649297
2610	0.0001491445227071719
2620	0.00015062916237917792
2630	0.00015212246808592785
2640	0.0001536244522521657
2650	0.0001551351272242615
2660	0.0001566545052705087
2670	0.00015818259858141798
2680	0.00015971941927001056
2690	0.00016126497937210776
2700	0.00016281929084661925
2710	0.0001643823655758292
2720	0.0001659542153656798
2730	0.00016753485194605304
2740	0.00016912428697105026
2750	0.00017072253201927005
2760	0.00017232959859408346
2770	0.00017394549812390763
2780	0.00017557024196247745
2790	0.00017720384138911522
2800	0.00017884630760899812
2810	0.0001804976517534241
2820	0.00018215788488007564
2830	0.0001838270179732819
2840	0.00018550506194427873
2850	0.00018719202763146684
2860	0.00018888792580066846
2870	0.00019059276714538195
2880	0.00019230656228703448
2890	0.00019402932177523338
2900	0.00019576105608801552
2910	0.00019750177563209473
2920	0.00019925149074310813
2930	0.00020101021168585995
2940	0.00020277794865456426
2950	0.00020455471177308597
2960	0.00020634051109518018
2970	0.00020813535660472963
2980	0.00020993925821598085
2990	0.0002117522257737787
3000	0.0002135742690537991
3010	0.00021540539776278045
3020	0.00021724562153875354
3030	0.00021909494995126966
3040	0.00022095339250162725
3050	0.0002228209586230974
3060	0.00022469765768114776
3070	0.00022658349897366402
3080	0.00022847849173117184
3090	0.00023038264511705575
3100	0.0002322959682277769
3110	0.00023421847009309023
3120	0.0002361501596762589
3130	0.0002380910458742689
3140	0.0002400411375180411
3150	0.00024200044337264188
3160	0.00024396897213749383
3170	0.000245946732446583
3180	0.0002479337328686673
3190	0.00024992998190748097
3200	0.0002519354880019399
3210	0.00025395025952634445
3220	0.0002559743047905815
3230	0.0002580076320403252
3240	0.00026005024945723585
3250	0.0002621021651591592
3260	0.00026416338720032214
3270	0.0002662339235715293
3280	0.0002683137822003574
3290	0.00027040297095134823
3300	0.0002725014976262013
3310	0.0002746093699639648
3320	0.0002767265956412252
3330	0.0002788531822722961
3340	0.00028098913740940573
3350	0.0002831344685428836
3360	0.0002852891831013457
3370	0.0002874532884518785
3380	0.0002896267919002222
3390	0.00029180970069095325
3400	0.00029400202200766465
3410	0.0002962037629731458
3420	0.00029841493064956207
3430	0.000300635532038632
3440	0.00030286557408180394
3450	0.00030510506366043235
3460	0.0003073540075959519
3470	0.00030961241265005135
3480	0.00031188028552484644
3490	0.00031415763286305154
3500	0.0003164444612481499
3510	0.00031874077720456365
3520	0.00032104658719782255
3530	0.00032336189763473204
3540	0.00032568671486353973
3550	0.00032802104517410123
3560	0.0003303648947980453
3570	0.00033271826990893805
3580	0.0003350811766224454
3590	0.00033745362099649553
3600	0.00033983560903144114
